run_id,event_num,wrapper,container,raw_command,description,primary_program,programs,action,files,n_files,line_ranges,lines_read,search_pattern,has_shell_op,is_loop,output_tokens,run_mode,vuln_id,project,is_crash_resolved,loc_source,has_loc_context
arvo-419085594-vul-1773872761-patch,84,docker,vulnscan,"docker exec vulnscan cat -An Zend/zend_vm_execute.h | sed -n '45994,45996p'",Verify exact lines to replace in vm_execute.h,cat,"[""cat"", ""sed""]",read,"[""Zend/zend_vm_execute.h""]",1,"[[45994, 45996]]",3,,True,False,24,patch,419085594,php-src,,arvo-419085594-vul1772731654,True
arvo-419085594-vul-1773872761-patch,85,docker,vulnscan,"docker exec vulnscan sed -i '45994,45996c\
\
\t\tzend_array *ht = Z_ARRVAL_P(container);\
\t\tGC_ADDREF(ht);\
\t\tvalue = get_op_data_zval_ptr_r((opline+1)->op1_type, (opline+1)->op1);\
\t\tif (UNEXPECTED(GC_DELREF(ht) == 0)) {\
\t\t\tzend_array_destroy(ht);\
\t\t\tgoto assign_dim_op_ret_null;\
\t\t}\
' Zend/zend_vm_execute.h",Apply refcount protection fix to zend_vm_execute.h,sed,"[""sed""]",edit,"[""Zend/zend_vm_execute.h""]",1,[],0,,True,False,25,patch,419085594,php-src,,arvo-419085594-vul1772731654,True
arvo-419085594-vul-1773872761-patch,86,docker,vulnscan,"docker exec vulnscan cat -n Zend/zend_vm_execute.h | sed -n '45991,46012p'",Verify the fix was applied correctly to vm_execute.h,cat,"[""cat"", ""sed""]",read,"[""Zend/zend_vm_execute.h""]",1,"[[45991, 46012]]",22,,True,False,24,patch,419085594,php-src,,arvo-419085594-vul1772731654,True
arvo-419085594-vul-1773872761-patch,88,docker,vulnscan,docker exec vulnscan diff -u /dev/null /dev/null,Test diff availability in container,diff,"[""diff""]",other,[],0,[],0,,False,False,25,patch,419085594,php-src,,arvo-419085594-vul1772731654,True
arvo-419085594-vul-1773872761-patch,89,docker,vulnscan,docker exec vulnscan git diff Zend/zend_vm_def.h,Generate unified diff for zend_vm_def.h,git,"[""git""]",vcs,"[""Zend/zend_vm_def.h""]",1,[],0,,False,False,24,patch,419085594,php-src,,arvo-419085594-vul1772731654,True
arvo-419085594-vul-1773872761-patch,90,docker,vulnscan,docker exec vulnscan git diff Zend/zend_vm_execute.h,Generate unified diff for zend_vm_execute.h,git,"[""git""]",vcs,"[""Zend/zend_vm_execute.h""]",1,[],0,,False,False,24,patch,419085594,php-src,,arvo-419085594-vul1772731654,True
arvo-419085594-vul-1775194674-patch,2,local,,ls /opt/agent/,List files in the agent directory,ls,"[""ls""]",list,[],0,[],0,,False,False,41,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,6,docker,vulnscan,docker exec vulnscan ls /src/php-src/Zend/,List Zend directory contents,ls,"[""ls""]",list,[],0,[],0,,False,False,1,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,7,docker,vulnscan,"docker exec vulnscan sed -n '45960,46030p' /src/php-src/Zend/zend_vm_execute.h",Read the ZEND_ASSIGN_DIM_OP_SPEC_CV_UNUSED_HANDLER around the crash lines,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[45960, 46030]]",71,,False,False,59,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,10,docker,vulnscan,docker exec vulnscan grep -n 'ZEND_ASSIGN_DIM_OP' /src/php-src/Zend/zend_vm_def.h,Find ZEND_ASSIGN_DIM_OP handler in the template,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_def.h""]",1,[],0,ZEND_ASSIGN_DIM_OP,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,11,docker,vulnscan,"docker exec vulnscan sed -n '1148,1260p' /src/php-src/Zend/zend_vm_def.h",Read the ZEND_ASSIGN_DIM_OP handler template,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_def.h""]",1,"[[1148, 1260]]",113,,False,False,64,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,13,docker,vulnscan,docker exec vulnscan grep -n 'get_op_data_zval_ptr_r' /src/php-src/Zend/zend_execute.c,Find get_op_data_zval_ptr_r definition,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_execute.c""]",1,[],0,get_op_data_zval_ptr_r,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,14,docker,vulnscan,"docker exec vulnscan sed -n '401,430p' /src/php-src/Zend/zend_execute.c",Read get_op_data_zval_ptr_r implementation,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_execute.c""]",1,"[[401, 430]]",30,,False,False,72,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,15,docker,vulnscan,docker exec vulnscan grep -n '_get_zval_ptr_cv_BP_VAR_R' /src/php-src/Zend/zend_execute.c,Find _get_zval_ptr_cv_BP_VAR_R definition,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_execute.c""]",1,[],0,_get_zval_ptr_cv_BP_VAR_R,False,False,62,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,16,docker,vulnscan,"docker exec vulnscan sed -n '331,360p' /src/php-src/Zend/zend_execute.c",Read _get_zval_ptr_cv_BP_VAR_R,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_execute.c""]",1,"[[331, 360]]",30,,False,False,72,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,19,docker,vulnscan,docker exec vulnscan grep -n 'SEPARATE_ARRAY' /src/php-src/Zend/zend_types.h,Find SEPARATE_ARRAY macro definition,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_types.h""]",1,[],0,SEPARATE_ARRAY,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,20,docker,vulnscan,"docker exec vulnscan sed -n '1361,1378p' /src/php-src/Zend/zend_types.h",Read SEPARATE_ARRAY macro,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_types.h""]",1,"[[1361, 1378]]",18,,False,False,67,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,22,docker,vulnscan,"docker exec vulnscan sed -n '45963,46070p' /src/php-src/Zend/zend_vm_execute.h",Read the full ZEND_ASSIGN_DIM_OP_SPEC_CV_UNUSED_HANDLER,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[45963, 46070]]",108,,False,False,1,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,25,docker,vulnscan,"docker exec vulnscan sed -n '1148,1155p' /src/php-src/Zend/zend_vm_def.h",Get exact lines for template variable declarations,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_def.h""]",1,"[[1148, 1155]]",8,,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,26,docker,vulnscan,docker exec vulnscan grep -n 'assign_dim_op_new_array' /src/php-src/Zend/zend_vm_def.h,Find assign_dim_op_new_array label line numbers,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_def.h""]",1,[],0,assign_dim_op_new_array,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,27,docker,vulnscan,"docker exec vulnscan sed -n '1160,1185p' /src/php-src/Zend/zend_vm_def.h",Read around assign_dim_op_new_array and value fetch,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_def.h""]",1,"[[1160, 1185]]",26,,False,False,62,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,29,docker,vulnscan,"docker exec vulnscan sed -n '45963,45968p' /src/php-src/Zend/zend_vm_execute.h",Get variable declaration lines in generated handler,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[45963, 45968]]",6,,False,False,1,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,30,docker,vulnscan,"docker exec vulnscan sed -n '45974,45997p' /src/php-src/Zend/zend_vm_execute.h",Get assign_dim_op_new_array and value fetch in generated handler,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[45974, 45997]]",24,,False,False,1,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,32,docker,vulnscan,"docker exec vulnscan grep -n 'zval \*value, \*container, \*dim;' /src/php-src/Zend/zend_vm_def.h",Find exact line of variable declaration in template,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_def.h""]",1,[],0,"zval \*value, \*container, \*dim;",True,False,1,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,33,docker,vulnscan,docker exec vulnscan grep -n 'value = get_op_data_zval_ptr_r' /src/php-src/Zend/zend_vm_def.h,Find exact line of value fetch in template,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_def.h""]",1,[],0,value = get_op_data_zval_ptr_r,False,False,1,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,35,docker,vulnscan,docker exec vulnscan grep -n 'ZEND_ASSIGN_DIM_OP_SPEC_.*_HANDLER' /src/php-src/Zend/zend_vm_execute.h,Find all generated ASSIGN_DIM_OP handlers,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,[],0,ZEND_ASSIGN_DIM_OP_SPEC_.*_HANDLER,False,False,1,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,38,docker,vulnscan,"docker exec vulnscan sed -n '45964,45970p' /src/php-src/Zend/zend_vm_execute.h",Get exact generated handler header lines,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[45964, 45970]]",7,,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,39,docker,vulnscan,"docker exec vulnscan sed -n '45993,46000p' /src/php-src/Zend/zend_vm_execute.h",Get exact value fetch line in generated handler,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[45993, 46000]]",8,,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,41,docker,vulnscan,"docker exec vulnscan sed -n '1148,1195p' /src/php-src/Zend/zend_vm_def.h",Get exact template code for diff context,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_def.h""]",1,"[[1148, 1195]]",48,,False,False,1,patch,419085594,php-src,,,False
arvo-419085594-vul-1775194674-patch,42,docker,vulnscan,"docker exec vulnscan sed -n '45964,46015p' /src/php-src/Zend/zend_vm_execute.h",Get exact generated handler code for diff context,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[45964, 46015]]",52,,False,False,59,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,5,docker,vulnscan,"docker exec vulnscan sed -n '45960,46030p' /src/php-src/Zend/zend_vm_execute.h",Read ZEND_ASSIGN_DIM_OP_SPEC_CV_UNUSED_HANDLER around the crash lines,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[45960, 46030]]",71,,False,False,1,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,8,docker,vulnscan,docker exec vulnscan grep -n 'ZEND_ASSIGN_DIM_OP_SPEC_CV.*HANDLER' /src/php-src/Zend/zend_vm_execute.h,Find all ASSIGN_DIM_OP CV handlers,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,[],0,ZEND_ASSIGN_DIM_OP_SPEC_CV.*HANDLER,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,9,docker,vulnscan,"docker exec vulnscan sed -n '39547,39640p' /src/php-src/Zend/zend_vm_execute.h",Read ASSIGN_DIM_OP_SPEC_CV_CONST handler for comparison,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[39547, 39640]]",94,,False,False,64,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,10,docker,vulnscan,docker exec vulnscan grep -n 'ZEND_ASSIGN_DIM_OP_SPEC_VAR.*HANDLER' /src/php-src/Zend/zend_vm_execute.h,Find VAR variants for comparison,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,[],0,ZEND_ASSIGN_DIM_OP_SPEC_VAR.*HANDLER,False,False,64,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,13,docker,vulnscan,docker exec vulnscan grep -n 'ZEND_ASSIGN_DIM_OP' /src/php-src/Zend/zend_vm_def.h,Find ASSIGN_DIM_OP in VM definition template,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_def.h""]",1,[],0,ZEND_ASSIGN_DIM_OP,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,14,docker,vulnscan,"docker exec vulnscan sed -n '1148,1250p' /src/php-src/Zend/zend_vm_def.h",Read ASSIGN_DIM_OP handler template,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_def.h""]",1,"[[1148, 1250]]",103,,False,False,64,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,16,docker,vulnscan,docker exec vulnscan grep -n 'get_op_data_zval_ptr_r' /src/php-src/Zend/zend_execute.c,Find get_op_data_zval_ptr_r definition,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_execute.c""]",1,[],0,get_op_data_zval_ptr_r,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,17,docker,vulnscan,"docker exec vulnscan sed -n '401,430p' /src/php-src/Zend/zend_execute.c",Read _get_op_data_zval_ptr_r implementation,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_execute.c""]",1,"[[401, 430]]",30,,False,False,65,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,18,docker,vulnscan,"docker exec vulnscan sed -n '330,340p' /src/php-src/Zend/zend_execute.c",Read _get_zval_ptr_cv_BP_VAR_R,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_execute.c""]",1,"[[330, 340]]",11,,False,False,57,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,21,docker,vulnscan,"docker exec vulnscan sed -n '27175,27270p' /src/php-src/Zend/zend_vm_execute.h",Read VAR_UNUSED variant for comparison,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[27175, 27270]]",96,,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,22,docker,vulnscan,"docker exec vulnscan sed -n '1410,1440p' /src/php-src/Zend/zend_execute.c",Read zend_binary_op function in zend_execute.c,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_execute.c""]",1,"[[1410, 1440]]",31,,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,25,docker,vulnscan,docker exec vulnscan grep -n 'GC_ADDREF' /src/php-src/Zend/zend_vm_def.h,Search for GC_ADDREF patterns in VM definition,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_def.h""]",1,[],0,GC_ADDREF,False,False,1,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,26,docker,vulnscan,docker exec vulnscan grep -n 'ZVAL_UNDEFINED_OP' /src/php-src/Zend/zend_vm_def.h,Search for undefined op handling patterns,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_def.h""]",1,[],0,ZVAL_UNDEFINED_OP,False,False,1,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,28,docker,vulnscan,docker exec vulnscan grep -n 'ZEND_ASSIGN_DIM_SPEC_CV_UNUSED_HANDLER' /src/php-src/Zend/zend_vm_execute.h,Find ASSIGN_DIM (non-OP) CV_UNUSED handler,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,[],0,ZEND_ASSIGN_DIM_SPEC_CV_UNUSED_HANDLER,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,29,docker,vulnscan,docker exec vulnscan grep -n 'ZEND_ASSIGN_DIM_SPEC_CV' /src/php-src/Zend/zend_vm_execute.h,Find all ASSIGN_DIM CV handlers,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,[],0,ZEND_ASSIGN_DIM_SPEC_CV,False,False,62,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,31,docker,vulnscan,docker exec vulnscan grep -n 'zend_binary_assign_op_dim_slow' /src/php-src/Zend/zend_execute.c,Find zend_binary_assign_op_dim_slow,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_execute.c""]",1,[],0,zend_binary_assign_op_dim_slow,False,False,9,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,32,docker,vulnscan,"docker exec vulnscan sed -n '2169,2210p' /src/php-src/Zend/zend_execute.c",Read zend_binary_assign_op_dim_slow implementation,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_execute.c""]",1,"[[2169, 2210]]",42,,False,False,67,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,35,docker,vulnscan,docker exec vulnscan grep -n 'SEPARATE_ARRAY' /src/php-src/Zend/zend_types.h,Find SEPARATE_ARRAY macro definition,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_types.h""]",1,[],0,SEPARATE_ARRAY,False,False,29,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,36,docker,vulnscan,"docker exec vulnscan sed -n '1361,1380p' /src/php-src/Zend/zend_types.h",Read SEPARATE_ARRAY macro,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_types.h""]",1,"[[1361, 1380]]",20,,False,False,67,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,39,docker,vulnscan,"docker exec vulnscan sed -n '1175,1200p' /src/php-src/Zend/zend_vm_def.h",Read around the vulnerable get_op_data_zval_ptr_r call in template,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_def.h""]",1,"[[1175, 1200]]",26,,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,41,docker,vulnscan,"docker exec vulnscan sed -n '45990,46000p' /src/php-src/Zend/zend_vm_execute.h",Read exact lines around vulnerable call in CV_UNUSED handler,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[45990, 46000]]",11,,False,False,2,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,42,docker,vulnscan,"docker exec vulnscan sed -n '39575,39585p' /src/php-src/Zend/zend_vm_execute.h",Read exact lines in CV_CONST handler,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[39575, 39585]]",11,,False,False,2,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,43,docker,vulnscan,"docker exec vulnscan sed -n '43216,43226p' /src/php-src/Zend/zend_vm_execute.h",Read exact lines in CV_TMPVAR handler,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[43216, 43226]]",11,,False,False,2,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,44,docker,vulnscan,"docker exec vulnscan sed -n '48262,48272p' /src/php-src/Zend/zend_vm_execute.h",Read exact lines in CV_CV handler,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[48262, 48272]]",11,,False,False,2,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,47,docker,vulnscan,"docker exec vulnscan sed -n '22459,22469p' /src/php-src/Zend/zend_vm_execute.h",Read VAR_CONST handler lines,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[22459, 22469]]",11,,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,48,docker,vulnscan,"docker exec vulnscan sed -n '25012,25022p' /src/php-src/Zend/zend_vm_execute.h",Read VAR_TMPVAR handler lines,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[25012, 25022]]",11,,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,49,docker,vulnscan,"docker exec vulnscan sed -n '27203,27213p' /src/php-src/Zend/zend_vm_execute.h",Read VAR_UNUSED handler lines,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[27203, 27213]]",11,,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,50,docker,vulnscan,"docker exec vulnscan sed -n '28942,28952p' /src/php-src/Zend/zend_vm_execute.h",Read VAR_CV handler lines,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[28942, 28952]]",11,,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,53,docker,vulnscan,docker exec vulnscan grep -n 'value = get_op_data_zval_ptr_r' /src/php-src/Zend/zend_vm_def.h,Get exact line number in template,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_def.h""]",1,[],0,value = get_op_data_zval_ptr_r,False,False,1,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,54,docker,vulnscan,docker exec vulnscan grep -n 'value = get_op_data_zval_ptr_r' /src/php-src/Zend/zend_vm_execute.h,Get all occurrences in generated file,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,[],0,value = get_op_data_zval_ptr_r,False,False,1,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,57,docker,vulnscan,"docker exec vulnscan sed -n '770,775p' /src/php-src/Zend/zend_vm_execute.h",Check what handler line 773 belongs to,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[770, 775]]",6,,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,58,docker,vulnscan,"docker exec vulnscan sed -n '22345,22355p' /src/php-src/Zend/zend_vm_execute.h",Check handler for line 22351,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[22345, 22355]]",11,,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,61,docker,vulnscan,docker exec vulnscan grep -n 'assign_dim_op_ret_null' /src/php-src/Zend/zend_vm_def.h,Find ret_null label in template,grep,"[""grep""]",search,"[""/src/php-src/Zend/zend_vm_def.h""]",1,[],0,assign_dim_op_ret_null,False,False,8,patch,419085594,php-src,,,False
arvo-419085594-vul-1775486034-patch,62,docker,vulnscan,"docker exec vulnscan sed -n '46017,46030p' /src/php-src/Zend/zend_vm_execute.h",Read assign_dim_op_ret_null label in CV_UNUSED handler,sed,"[""sed""]",read,"[""/src/php-src/Zend/zend_vm_execute.h""]",1,"[[46017, 46030]]",14,,False,False,8,patch,419085594,php-src,,,False
